sensor_id,time,humidity,sv,temperature
S019,2025-06-03 22:59:00,70.0,22.4,23.1
S019,2025-06-03 23:59:00,62.6,22.3,23.2
S019,2025-06-04 00:59:00,65.3,22.2,23.2
S019,2025-06-04 01:59:00,65.8,22.5,23.4
S019,2025-06-04 02:59:00,64.5,22.6,22.8
S019,2025-06-04 03:59:00,67.7,22.9,23.6
S019,2025-06-04 04:59:00,63.0,23.1,23.0
S019,2025-06-04 05:59:00,61.6,23.3,23.1
S019,2025-06-04 06:59:00,61.3,23.2,22.8
S019,2025-06-04 07:59:00,64.4,23.1,23.1
S019,2025-06-04 08:59:00,62.3,23.1,23.7
S019,2025-06-04 09:59:00,60.7,23.5,22.6
S019,2025-06-04 10:59:00,63.2,23.8,22.5
S019,2025-06-04 11:59:00,63.6,23.8,22.3
S019,2025-06-04 12:59:00,62.5,23.8,22.6
S019,2025-06-04 13:59:00,63.6,23.7,22.6
S019,2025-06-04 14:59:00,61.8,23.5,22.6
S019,2025-06-04 15:59:00,60.2,23.6,22.7
S019,2025-06-04 16:59:00,62.9,24.1,22.6
S019,2025-06-04 17:59:00,59.3,24.5,22.4
S019,2025-06-04 18:59:00,58.6,24.7,23.3
S019,2025-06-04 19:59:00,63.0,24.7,22.6
S019,2025-06-04 20:59:00,59.8,24.5,21.7
S019,2025-06-04 21:59:00,63.7,24.8,21.4
S019,2025-06-04 22:59:00,61.9,25.0,21.8
S019,2025-06-04 23:59:00,59.2,25.0,22.1
