sensor_id,time,humidity,sv,temperature
S001,2025-06-03 14:38:00,65.9,17.3,24.1
S001,2025-06-03 15:38:00,62.3,17.5,23.4
S001,2025-06-03 16:38:00,63.5,17.4,23.9
S001,2025-06-03 17:38:00,68.0,17.9,23.6
S001,2025-06-03 18:38:00,66.1,18.0,24.2
S001,2025-06-03 19:38:00,64.9,18.3,23.4
S001,2025-06-03 20:38:00,60.4,18.4,23.3
S001,2025-06-03 21:38:00,67.4,18.6,23.6
S001,2025-06-03 22:38:00,68.2,18.8,24.4
S001,2025-06-03 23:38:00,67.7,18.8,23.4
S001,2025-06-04 00:38:00,62.9,18.6,23.1
S001,2025-06-04 01:38:00,64.7,18.5,23.7
S001,2025-06-04 02:38:00,64.8,18.6,23.6
S001,2025-06-04 03:38:00,60.5,18.6,22.7
S001,2025-06-04 04:38:00,63.8,18.3,22.8
S001,2025-06-04 05:38:00,65.4,18.5,23.6
S001,2025-06-04 06:38:00,64.6,18.3,23.2
S001,2025-06-04 07:38:00,60.7,18.2,21.7
S001,2025-06-04 08:38:00,61.0,18.3,23.1
S001,2025-06-04 09:38:00,64.1,18.2,23.3
S001,2025-06-04 10:38:00,63.6,18.3,22.4
S001,2025-06-04 11:38:00,57.6,18.8,23.1
S001,2025-06-04 12:38:00,57.1,18.8,23.6
S001,2025-06-04 13:38:00,61.6,18.7,22.8
S001,2025-06-04 14:38:00,60.4,18.9,22.2
S001,2025-06-04 15:38:00,60.8,18.8,22.2
S001,2025-06-04 16:38:00,60.4,18.9,22.5
S001,2025-06-04 17:38:00,63.0,19.1,22.6
S001,2025-06-04 18:38:00,61.1,19.2,22.4
S001,2025-06-04 19:38:00,61.3,19.3,22.5
S001,2025-06-04 20:38:00,57.9,19.4,22.2
S001,2025-06-04 21:38:00,53.6,19.8,22.3
S001,2025-06-04 22:38:00,62.4,19.9,22.6
S001,2025-06-04 23:38:00,64.3,20.0,21.5
