sensor_id,time,humidity,sv,temperature
S006,2025-05-30 17:19:00,83.5,10.2,25.0
S006,2025-05-30 18:19:00,85.8,10.4,24.0
S006,2025-05-30 19:19:00,86.0,10.7,24.0
S006,2025-05-30 20:19:00,81.5,11.1,23.8
S006,2025-05-30 21:19:00,83.8,11.3,24.0
S006,2025-05-30 22:19:00,84.5,11.8,23.9
S006,2025-05-30 23:19:00,78.5,11.9,23.9
S006,2025-05-31 00:19:00,80.4,12.0,24.9
S006,2025-05-31 01:19:00,85.6,12.2,24.0
S006,2025-05-31 02:19:00,80.4,12.3,24.5
S006,2025-05-31 03:19:00,75.0,12.8,24.5
S006,2025-05-31 04:19:00,80.4,13.1,25.2
S006,2025-05-31 05:19:00,82.7,13.3,24.3
S006,2025-05-31 06:19:00,80.3,13.5,24.7
S006,2025-05-31 07:19:00,81.6,13.5,25.0
S006,2025-05-31 08:19:00,81.8,13.7,25.3
S006,2025-05-31 09:19:00,79.1,13.6,24.4
S006,2025-05-31 10:19:00,78.5,14.0,24.3
S006,2025-05-31 11:19:00,79.7,14.1,24.1
S006,2025-05-31 12:19:00,79.6,14.2,25.8
S006,2025-05-31 13:19:00,79.2,14.1,25.4
S006,2025-05-31 14:19:00,79.1,14.4,24.7
S006,2025-05-31 15:19:00,77.2,14.4,25.7
S006,2025-05-31 16:19:00,80.0,14.6,24.7
S006,2025-05-31 17:19:00,79.5,14.9,25.2
S006,2025-05-31 18:19:00,75.5,14.9,24.8
S006,2025-05-31 19:19:00,77.2,14.7,25.0
S006,2025-05-31 20:19:00,78.0,15.1,25.0
S006,2025-05-31 21:19:00,76.5,15.2,24.7
S006,2025-05-31 22:19:00,78.7,15.3,25.4
S006,2025-05-31 23:19:00,77.1,15.5,25.3
S006,2025-06-01 00:19:00,77.4,15.4,25.4
S006,2025-06-01 01:19:00,76.1,15.6,25.1
S006,2025-06-01 02:19:00,72.7,15.7,24.5
S006,2025-06-01 03:19:00,72.4,15.7,25.8
S006,2025-06-01 04:19:00,77.5,15.5,24.8
S006,2025-06-01 05:19:00,76.7,15.8,25.2
S006,2025-06-01 06:19:00,76.9,16.1,25.3
S006,2025-06-01 07:19:00,76.1,16.2,25.2
S006,2025-06-01 08:19:00,76.1,16.0,25.4
S006,2025-06-01 09:19:00,77.4,15.9,25.5
S006,2025-06-01 10:19:00,76.2,15.9,24.9
S006,2025-06-01 11:19:00,77.2,16.3,25.8
S006,2025-06-01 12:19:00,75.3,16.4,24.9
S006,2025-06-01 13:19:00,74.1,16.4,25.2
S006,2025-06-01 14:19:00,74.9,16.2,24.8
S006,2025-06-01 15:19:00,72.7,16.1,24.7
S006,2025-06-01 16:19:00,73.4,16.0,25.5
S006,2025-06-01 17:19:00,74.4,15.9,26.5
S006,2025-06-01 18:19:00,74.2,16.0,24.8
S006,2025-06-01 19:19:00,73.4,16.0,25.6
S006,2025-06-01 20:19:00,70.7,16.5,24.8
S006,2025-06-01 21:19:00,74.6,16.8,25.0
S006,2025-06-01 22:19:00,74.8,16.8,25.8
S006,2025-06-01 23:19:00,76.2,16.7,24.4
S006,2025-06-02 00:19:00,73.6,17.1,24.3
S006,2025-06-02 01:19:00,72.6,17.5,24.9
S006,2025-06-02 02:19:00,70.4,17.2,25.2
S006,2025-06-02 03:19:00,75.2,17.3,25.1
S006,2025-06-02 04:19:00,72.5,17.3,25.0
S006,2025-06-02 05:19:00,72.2,17.6,24.9
S006,2025-06-02 06:19:00,71.2,18.0,25.2
S006,2025-06-02 07:19:00,70.9,18.0,23.4
S006,2025-06-02 08:19:00,72.7,17.7,24.4
S006,2025-06-02 09:19:00,69.1,17.9,24.7
S006,2025-06-02 10:19:00,74.2,18.3,25.1
S006,2025-06-02 11:19:00,73.6,18.4,25.5
S006,2025-06-02 12:19:00,69.9,18.3,24.3
S006,2025-06-02 13:19:00,68.7,18.3,25.4
S006,2025-06-02 14:19:00,66.2,18.6,24.4
S006,2025-06-02 15:19:00,67.6,18.6,24.6
S006,2025-06-02 16:19:00,71.3,18.8,24.9
S006,2025-06-02 17:19:00,70.3,18.9,24.5
S006,2025-06-02 18:19:00,70.5,19.0,25.1
S006,2025-06-02 19:19:00,65.7,19.2,24.3
S006,2025-06-02 20:19:00,68.4,19.2,24.3
S006,2025-06-02 21:19:00,71.7,19.2,25.0
S006,2025-06-02 22:19:00,68.6,19.5,24.0
S006,2025-06-02 23:19:00,66.1,19.4,24.5
S006,2025-06-03 00:19:00,68.2,19.3,23.5
S006,2025-06-03 01:19:00,66.7,19.2,25.2
S006,2025-06-03 02:19:00,68.8,19.4,24.9
S006,2025-06-03 03:19:00,67.9,19.5,25.6
S006,2025-06-03 04:19:00,68.8,19.4,24.9
S006,2025-06-03 05:19:00,65.1,19.6,23.6
S006,2025-06-03 06:19:00,66.5,19.6,24.5
S006,2025-06-03 07:19:00,69.4,19.5,23.6
S006,2025-06-03 08:19:00,64.3,19.6,24.8
S006,2025-06-03 09:19:00,64.8,20.0,23.4
S006,2025-06-03 10:19:00,67.0,20.0,23.4
S006,2025-06-03 11:19:00,67.0,20.2,23.1
S006,2025-06-03 12:19:00,65.3,20.5,23.6
S006,2025-06-03 13:19:00,65.6,20.7,23.5
S006,2025-06-03 14:19:00,67.0,21.0,23.2
S006,2025-06-03 15:19:00,67.4,21.0,24.7
S006,2025-06-03 16:19:00,63.4,20.9,24.0
S006,2025-06-03 17:19:00,66.1,20.8,23.8
S006,2025-06-03 18:19:00,68.2,20.8,24.4
S006,2025-06-03 19:19:00,64.8,20.7,23.7
S006,2025-06-03 20:19:00,62.7,20.9,23.1
S006,2025-06-03 21:19:00,62.4,21.0,22.6
S006,2025-06-03 22:19:00,64.2,21.3,23.0
S006,2025-06-03 23:19:00,66.4,21.4,24.1
S006,2025-06-04 00:19:00,64.1,21.5,22.7
S006,2025-06-04 01:19:00,64.3,21.6,23.4
S006,2025-06-04 02:19:00,61.8,21.5,23.7
S006,2025-06-04 03:19:00,65.6,21.6,23.3
S006,2025-06-04 04:19:00,61.1,21.8,23.3
S006,2025-06-04 05:19:00,62.2,21.9,23.4
S006,2025-06-04 06:19:00,64.3,22.1,23.2
S006,2025-06-04 07:19:00,58.8,22.1,23.7
S006,2025-06-04 08:19:00,63.0,22.4,22.4
S006,2025-06-04 09:19:00,60.4,22.9,23.0
S006,2025-06-04 10:19:00,62.4,22.6,21.9
S006,2025-06-04 11:19:00,61.5,22.5,21.7
S006,2025-06-04 12:19:00,66.2,22.6,22.6
S006,2025-06-04 13:19:00,61.0,22.7,22.9
S006,2025-06-04 14:19:00,65.3,23.1,23.4
S006,2025-06-04 15:19:00,62.6,23.3,23.7
S006,2025-06-04 16:19:00,59.7,23.7,23.1
S006,2025-06-04 17:19:00,61.7,23.4,22.8
S006,2025-06-04 18:19:00,60.3,23.6,22.4
S006,2025-06-04 19:19:00,61.2,23.6,21.5
S006,2025-06-04 20:19:00,59.1,23.5,22.2
S006,2025-06-04 21:19:00,63.7,23.6,22.8
S006,2025-06-04 22:19:00,62.0,23.4,22.6
S006,2025-06-04 23:19:00,60.1,23.6,21.4
