sensor_id,time,humidity,sv,temperature
S028,2025-06-02 05:15:00,71.3,15.6,25.8
S028,2025-06-02 06:15:00,69.9,15.4,24.8
S028,2025-06-02 07:15:00,73.8,15.6,24.8
S028,2025-06-02 08:15:00,73.0,15.8,25.1
S028,2025-06-02 09:15:00,68.6,15.9,24.5
S028,2025-06-02 10:15:00,66.9,15.5,24.4
S028,2025-06-02 11:15:00,72.5,15.5,24.4
S028,2025-06-02 12:15:00,67.9,15.7,24.1
S028,2025-06-02 13:15:00,72.1,15.8,25.1
S028,2025-06-02 14:15:00,69.0,15.9,24.4
S028,2025-06-02 15:15:00,71.4,15.9,25.2
S028,2025-06-02 16:15:00,70.8,15.7,24.9
S028,2025-06-02 17:15:00,68.6,16.0,24.6
S028,2025-06-02 18:15:00,67.8,15.8,24.9
S028,2025-06-02 19:15:00,70.5,15.9,24.0
S028,2025-06-02 20:15:00,67.8,15.8,24.1
S028,2025-06-02 21:15:00,71.2,16.1,24.8
S028,2025-06-02 22:15:00,67.1,16.3,23.3
S028,2025-06-02 23:15:00,69.3,16.3,24.4
S028,2025-06-03 00:15:00,67.7,16.6,24.6
S028,2025-06-03 01:15:00,68.3,16.4,25.0
S028,2025-06-03 02:15:00,66.7,16.4,25.0
S028,2025-06-03 03:15:00,67.5,16.3,24.2
S028,2025-06-03 04:15:00,62.6,16.6,24.6
S028,2025-06-03 05:15:00,65.9,16.8,23.8
S028,2025-06-03 06:15:00,66.2,17.0,23.9
S028,2025-06-03 07:15:00,67.0,17.0,24.8
S028,2025-06-03 08:15:00,69.6,17.3,24.0
S028,2025-06-03 09:15:00,65.4,17.2,24.1
S028,2025-06-03 10:15:00,69.5,17.1,23.4
S028,2025-06-03 11:15:00,64.7,17.1,24.1
S028,2025-06-03 12:15:00,64.1,17.0,24.2
S028,2025-06-03 13:15:00,62.3,17.3,24.2
S028,2025-06-03 14:15:00,67.1,17.3,23.2
S028,2025-06-03 15:15:00,65.9,17.2,24.2
S028,2025-06-03 16:15:00,66.7,17.0,23.2
S028,2025-06-03 17:15:00,65.7,17.3,23.6
S028,2025-06-03 18:15:00,65.2,16.9,22.8
S028,2025-06-03 19:15:00,65.6,16.8,23.5
S028,2025-06-03 20:15:00,69.2,17.1,23.0
S028,2025-06-03 21:15:00,63.7,17.2,23.2
S028,2025-06-03 22:15:00,68.6,17.4,23.4
S028,2025-06-03 23:15:00,66.0,17.6,23.8
S028,2025-06-04 00:15:00,64.9,17.7,23.7
S028,2025-06-04 01:15:00,65.1,17.4,22.1
S028,2025-06-04 02:15:00,57.4,17.3,23.5
S028,2025-06-04 03:15:00,63.1,17.1,23.3
S028,2025-06-04 04:15:00,62.1,17.3,22.8
S028,2025-06-04 05:15:00,67.5,17.5,22.6
S028,2025-06-04 06:15:00,62.4,17.4,23.0
S028,2025-06-04 07:15:00,62.8,17.5,23.1
S028,2025-06-04 08:15:00,62.6,17.6,23.1
S028,2025-06-04 09:15:00,59.9,17.7,22.7
S028,2025-06-04 10:15:00,61.2,17.7,21.5
S028,2025-06-04 11:15:00,63.8,18.1,22.5
S028,2025-06-04 12:15:00,57.7,18.4,22.1
S028,2025-06-04 13:15:00,62.4,18.5,23.6
S028,2025-06-04 14:15:00,59.8,18.5,22.6
S028,2025-06-04 15:15:00,64.0,18.4,22.9
S028,2025-06-04 16:15:00,62.0,18.6,22.8
S028,2025-06-04 17:15:00,58.0,18.6,22.5
S028,2025-06-04 18:15:00,60.1,18.7,22.1
S028,2025-06-04 19:15:00,61.6,18.4,22.0
S028,2025-06-04 20:15:00,59.9,18.4,21.2
S028,2025-06-04 21:15:00,60.6,18.5,22.2
S028,2025-06-04 22:15:00,60.1,18.8,22.3
S028,2025-06-04 23:15:00,61.7,18.7,22.0
