sensor_id,time,humidity,sv,temperature
S002,2025-05-31 08:58:00,78.6,8.0,24.3
S002,2025-05-31 09:58:00,77.9,8.1,24.1
S002,2025-05-31 10:58:00,76.2,8.5,24.8
S002,2025-05-31 11:58:00,82.9,8.4,23.3
S002,2025-05-31 12:58:00,76.7,8.1,24.5
S002,2025-05-31 13:58:00,77.4,8.3,24.6
S002,2025-05-31 14:58:00,81.5,8.5,24.0
S002,2025-05-31 15:58:00,75.2,8.6,25.2
S002,2025-05-31 16:58:00,80.0,8.9,24.2
S002,2025-05-31 17:58:00,75.5,9.1,24.9
S002,2025-05-31 18:58:00,80.6,9.3,26.2
S002,2025-05-31 19:58:00,73.6,9.5,24.0
S002,2025-05-31 20:58:00,74.3,9.7,24.8
S002,2025-05-31 21:58:00,76.5,10.0,24.7
S002,2025-05-31 22:58:00,79.4,10.3,24.6
S002,2025-05-31 23:58:00,77.2,10.7,25.3
S002,2025-06-01 00:58:00,76.4,10.7,25.5
S002,2025-06-01 01:58:00,79.6,10.9,25.3
S002,2025-06-01 02:58:00,81.0,10.9,24.6
S002,2025-06-01 03:58:00,77.9,10.8,26.2
S002,2025-06-01 04:58:00,75.1,10.8,24.1
S002,2025-06-01 05:58:00,75.3,11.0,24.5
S002,2025-06-01 06:58:00,73.4,11.2,25.1
S002,2025-06-01 07:58:00,76.0,11.4,25.0
S002,2025-06-01 08:58:00,72.4,11.4,25.2
S002,2025-06-01 09:58:00,76.6,11.5,25.8
S002,2025-06-01 10:58:00,79.3,11.8,24.9
S002,2025-06-01 11:58:00,76.5,11.6,25.1
S002,2025-06-01 12:58:00,74.0,11.7,24.7
S002,2025-06-01 13:58:00,75.8,11.8,25.3
S002,2025-06-01 14:58:00,77.8,12.1,24.8
S002,2025-06-01 15:58:00,77.5,11.9,24.8
S002,2025-06-01 16:58:00,72.2,12.3,25.3
S002,2025-06-01 17:58:00,75.0,12.4,25.5
S002,2025-06-01 18:58:00,73.5,12.6,23.9
S002,2025-06-01 19:58:00,75.3,12.6,25.2
S002,2025-06-01 20:58:00,74.2,12.8,24.8
S002,2025-06-01 21:58:00,68.6,12.9,25.4
S002,2025-06-01 22:58:00,72.4,13.3,24.8
S002,2025-06-01 23:58:00,73.3,13.1,25.6
S002,2025-06-02 00:58:00,69.9,13.2,24.6
S002,2025-06-02 01:58:00,73.7,13.4,23.8
S002,2025-06-02 02:58:00,69.3,13.4,25.4
S002,2025-06-02 03:58:00,70.6,13.5,24.5
S002,2025-06-02 04:58:00,74.7,13.5,24.1
S002,2025-06-02 05:58:00,70.1,13.6,24.9
S002,2025-06-02 06:58:00,72.8,13.4,24.7
S002,2025-06-02 07:58:00,68.0,13.7,25.2
S002,2025-06-02 08:58:00,75.5,13.7,25.2
S002,2025-06-02 09:58:00,70.5,13.8,24.8
S002,2025-06-02 10:58:00,71.1,14.0,24.3
S002,2025-06-02 11:58:00,71.1,14.0,24.9
S002,2025-06-02 12:58:00,71.8,14.0,24.8
S002,2025-06-02 13:58:00,67.4,13.7,25.0
S002,2025-06-02 14:58:00,70.2,14.0,24.2
S002,2025-06-02 15:58:00,68.7,14.3,24.4
S002,2025-06-02 16:58:00,66.5,14.0,24.9
S002,2025-06-02 17:58:00,71.7,14.1,25.2
S002,2025-06-02 18:58:00,68.8,13.9,25.0
S002,2025-06-02 19:58:00,69.8,14.0,24.6
S002,2025-06-02 20:58:00,69.5,14.2,24.2
S002,2025-06-02 21:58:00,68.3,14.5,24.6
S002,2025-06-02 22:58:00,72.8,14.8,23.9
S002,2025-06-02 23:58:00,68.5,15.2,24.0
S002,2025-06-03 00:58:00,65.3,15.3,25.1
S002,2025-06-03 01:58:00,67.5,15.1,24.5
S002,2025-06-03 02:58:00,69.1,15.2,24.1
S002,2025-06-03 03:58:00,69.0,15.4,24.7
S002,2025-06-03 04:58:00,65.5,15.3,24.8
S002,2025-06-03 05:58:00,69.4,15.7,23.9
S002,2025-06-03 06:58:00,63.8,16.0,23.9
S002,2025-06-03 07:58:00,69.5,16.1,23.8
S002,2025-06-03 08:58:00,64.4,16.0,24.5
S002,2025-06-03 09:58:00,66.4,16.0,24.5
S002,2025-06-03 10:58:00,68.8,16.1,24.6
S002,2025-06-03 11:58:00,66.7,16.1,24.4
S002,2025-06-03 12:58:00,67.9,16.4,23.1
S002,2025-06-03 13:58:00,67.3,16.5,24.0
S002,2025-06-03 14:58:00,68.5,16.7,23.3
S002,2025-06-03 15:58:00,67.9,16.8,23.5
S002,2025-06-03 16:58:00,64.7,16.9,23.8
S002,2025-06-03 17:58:00,66.7,17.0,24.1
S002,2025-06-03 18:58:00,62.2,17.2,23.2
S002,2025-06-03 19:58:00,64.9,17.5,22.4
S002,2025-06-03 20:58:00,66.5,17.6,23.6
S002,2025-06-03 21:58:00,64.9,17.9,24.8
S002,2025-06-03 22:58:00,65.4,17.8,23.3
S002,2025-06-03 23:58:00,63.9,17.9,23.4
S002,2025-06-04 00:58:00,66.4,18.3,24.2
S002,2025-06-04 01:58:00,63.8,18.5,23.5
S002,2025-06-04 02:58:00,62.8,18.4,23.3
S002,2025-06-04 03:58:00,65.4,18.5,23.4
S002,2025-06-04 04:58:00,60.6,18.7,23.2
S002,2025-06-04 05:58:00,64.2,18.6,22.5
S002,2025-06-04 06:58:00,61.0,18.4,22.3
S002,2025-06-04 07:58:00,65.4,18.5,23.9
S002,2025-06-04 08:58:00,62.2,18.4,23.0
S002,2025-06-04 09:58:00,62.8,18.5,22.9
S002,2025-06-04 10:58:00,63.2,18.3,22.7
S002,2025-06-04 11:58:00,58.3,18.5,23.1
S002,2025-06-04 12:58:00,60.7,18.5,23.9
S002,2025-06-04 13:58:00,63.9,18.8,22.9
S002,2025-06-04 14:58:00,63.4,18.8,22.3
S002,2025-06-04 15:58:00,62.0,18.9,22.4
S002,2025-06-04 16:58:00,58.6,19.0,23.0
S002,2025-06-04 17:58:00,62.2,19.0,22.1
S002,2025-06-04 18:58:00,62.3,19.5,22.8
S002,2025-06-04 19:58:00,60.8,19.5,21.1
S002,2025-06-04 20:58:00,63.0,19.9,22.1
S002,2025-06-04 21:58:00,59.0,19.7,22.5
S002,2025-06-04 22:58:00,59.2,19.9,22.7
S002,2025-06-04 23:58:00,55.0,20.1,21.6
