sensor_id,time,humidity,sv,temperature
S011,2025-05-31 03:59:00,80.8,8.3,25.0
S011,2025-05-31 04:59:00,79.5,8.3,24.6
S011,2025-05-31 05:59:00,77.4,8.5,25.2
S011,2025-05-31 06:59:00,81.9,8.5,24.0
S011,2025-05-31 07:59:00,81.0,8.2,24.6
S011,2025-05-31 08:59:00,78.0,8.2,24.6
S011,2025-05-31 09:59:00,78.7,8.1,24.1
S011,2025-05-31 10:59:00,78.6,8.2,25.1
S011,2025-05-31 11:59:00,76.4,8.1,25.8
S011,2025-05-31 12:59:00,77.6,8.4,24.7
S011,2025-05-31 13:59:00,76.8,8.4,25.0
S011,2025-05-31 14:59:00,78.0,8.5,24.8
S011,2025-05-31 15:59:00,77.2,8.7,24.4
S011,2025-05-31 16:59:00,75.2,9.0,23.9
S011,2025-05-31 17:59:00,82.4,9.1,24.5
S011,2025-05-31 18:59:00,80.6,9.1,24.1
S011,2025-05-31 19:59:00,76.4,8.8,25.7
S011,2025-05-31 20:59:00,78.3,8.8,24.8
S011,2025-05-31 21:59:00,78.4,8.8,24.7
S011,2025-05-31 22:59:00,79.8,8.9,25.3
S011,2025-05-31 23:59:00,75.6,8.9,24.4
S011,2025-06-01 00:59:00,79.3,9.1,24.5
S011,2025-06-01 01:59:00,75.8,9.1,25.0
S011,2025-06-01 02:59:00,74.0,9.2,25.5
S011,2025-06-01 03:59:00,78.0,9.5,25.2
S011,2025-06-01 04:59:00,78.9,9.7,25.1
S011,2025-06-01 05:59:00,81.3,9.8,25.0
S011,2025-06-01 06:59:00,73.6,9.8,25.2
S011,2025-06-01 07:59:00,77.2,9.8,25.1
S011,2025-06-01 08:59:00,74.8,9.7,24.5
S011,2025-06-01 09:59:00,77.0,9.7,25.0
S011,2025-06-01 10:59:00,72.3,9.9,24.5
S011,2025-06-01 11:59:00,72.6,10.0,25.0
S011,2025-06-01 12:59:00,73.4,9.8,24.8
S011,2025-06-01 13:59:00,74.9,10.3,26.3
S011,2025-06-01 14:59:00,73.3,10.4,25.0
S011,2025-06-01 15:59:00,75.7,10.2,24.3
S011,2025-06-01 16:59:00,76.2,10.3,24.9
S011,2025-06-01 17:59:00,75.2,10.4,25.2
S011,2025-06-01 18:59:00,77.1,10.8,25.8
S011,2025-06-01 19:59:00,74.5,10.7,24.7
S011,2025-06-01 20:59:00,71.0,11.0,24.2
S011,2025-06-01 21:59:00,76.0,11.4,25.4
S011,2025-06-01 22:59:00,71.9,11.3,24.3
S011,2025-06-01 23:59:00,74.8,11.4,24.7
S011,2025-06-02 00:59:00,75.9,11.3,24.8
S011,2025-06-02 01:59:00,73.5,11.3,24.9
S011,2025-06-02 02:59:00,69.4,11.4,25.2
S011,2025-06-02 03:59:00,70.4,11.7,24.5
S011,2025-06-02 04:59:00,74.7,12.0,24.7
S011,2025-06-02 05:59:00,71.5,11.9,24.8
S011,2025-06-02 06:59:00,71.8,11.6,24.9
S011,2025-06-02 07:59:00,73.0,11.7,24.9
S011,2025-06-02 08:59:00,72.7,11.9,25.0
S011,2025-06-02 09:59:00,71.7,12.0,25.2
S011,2025-06-02 10:59:00,70.5,12.1,24.9
S011,2025-06-02 11:59:00,70.2,12.2,25.0
S011,2025-06-02 12:59:00,72.3,12.6,23.9
S011,2025-06-02 13:59:00,71.5,12.8,24.7
S011,2025-06-02 14:59:00,69.7,12.8,24.9
S011,2025-06-02 15:59:00,72.2,12.8,25.0
S011,2025-06-02 16:59:00,69.6,12.9,24.3
S011,2025-06-02 17:59:00,68.0,13.3,24.2
S011,2025-06-02 18:59:00,68.0,13.4,24.3
S011,2025-06-02 19:59:00,67.4,13.5,24.8
S011,2025-06-02 20:59:00,68.6,13.5,25.0
S011,2025-06-02 21:59:00,71.4,13.8,24.2
S011,2025-06-02 22:59:00,67.2,14.3,24.9
S011,2025-06-02 23:59:00,69.0,14.5,24.4
S011,2025-06-03 00:59:00,67.1,14.6,24.3
S011,2025-06-03 01:59:00,67.7,14.7,24.2
S011,2025-06-03 02:59:00,65.1,14.3,24.6
S011,2025-06-03 03:59:00,67.5,14.6,24.4
S011,2025-06-03 04:59:00,67.3,14.7,25.3
S011,2025-06-03 05:59:00,68.6,14.9,23.7
S011,2025-06-03 06:59:00,67.8,14.8,24.4
S011,2025-06-03 07:59:00,64.8,14.9,23.8
S011,2025-06-03 08:59:00,69.2,14.9,23.6
S011,2025-06-03 09:59:00,67.2,15.2,24.0
S011,2025-06-03 10:59:00,67.0,15.2,24.0
S011,2025-06-03 11:59:00,66.4,15.7,25.4
S011,2025-06-03 12:59:00,65.3,15.9,23.8
S011,2025-06-03 13:59:00,66.5,15.8,23.3
S011,2025-06-03 14:59:00,66.9,15.8,23.9
S011,2025-06-03 15:59:00,62.3,15.8,22.7
S011,2025-06-03 16:59:00,64.5,15.5,23.6
S011,2025-06-03 17:59:00,64.9,15.9,23.7
S011,2025-06-03 18:59:00,65.7,16.1,24.0
S011,2025-06-03 19:59:00,67.4,16.3,24.0
S011,2025-06-03 20:59:00,63.3,16.5,23.2
S011,2025-06-03 21:59:00,63.7,16.3,23.4
S011,2025-06-03 22:59:00,63.5,16.3,23.0
S011,2025-06-03 23:59:00,62.7,16.6,22.8
S011,2025-06-04 00:59:00,63.4,16.4,23.5
S011,2025-06-04 01:59:00,65.5,16.0,22.6
S011,2025-06-04 02:59:00,61.7,16.1,23.0
S011,2025-06-04 03:59:00,64.4,16.2,22.7
S011,2025-06-04 04:59:00,60.0,16.3,23.4
S011,2025-06-04 05:59:00,62.1,16.5,23.9
S011,2025-06-04 06:59:00,62.4,16.8,22.3
S011,2025-06-04 07:59:00,66.2,16.9,22.0
S011,2025-06-04 08:59:00,62.1,17.3,22.8
S011,2025-06-04 09:59:00,58.1,17.1,22.8
S011,2025-06-04 10:59:00,58.3,17.3,22.9
S011,2025-06-04 11:59:00,62.2,17.5,22.5
S011,2025-06-04 12:59:00,63.2,17.3,22.6
S011,2025-06-04 13:59:00,62.5,17.1,22.8
S011,2025-06-04 14:59:00,62.0,17.1,23.1
S011,2025-06-04 15:59:00,63.8,17.0,21.5
S011,2025-06-04 16:59:00,60.2,17.3,22.3
S011,2025-06-04 17:59:00,62.9,17.3,22.5
S011,2025-06-04 18:59:00,57.6,17.2,21.9
S011,2025-06-04 19:59:00,58.9,17.2,23.1
S011,2025-06-04 20:59:00,56.9,17.5,21.9
S011,2025-06-04 21:59:00,59.8,17.6,22.1
S011,2025-06-04 22:59:00,60.1,17.7,22.4
S011,2025-06-04 23:59:00,60.2,17.8,21.8
