sensor_id,time,humidity,sv,temperature
S004,2025-06-04 07:41:00,62.6,21.1,23.0
S004,2025-06-04 08:41:00,64.4,21.5,22.2
S004,2025-06-04 09:41:00,61.4,22.0,22.4
S004,2025-06-04 10:41:00,64.0,22.0,23.4
S004,2025-06-04 11:41:00,61.0,22.4,22.5
S004,2025-06-04 12:41:00,64.1,22.3,22.3
S004,2025-06-04 13:41:00,62.0,22.3,21.5
S004,2025-06-04 14:41:00,60.7,22.1,22.2
S004,2025-06-04 15:41:00,61.6,22.1,22.4
S004,2025-06-04 16:41:00,60.7,22.3,21.8
S004,2025-06-04 17:41:00,61.3,22.2,22.3
S004,2025-06-04 18:41:00,62.4,22.8,23.0
S004,2025-06-04 19:41:00,60.5,23.0,21.9
S004,2025-06-04 20:41:00,59.8,23.3,21.8
S004,2025-06-04 21:41:00,58.1,23.5,21.6
S004,2025-06-04 22:41:00,61.3,23.8,21.5
S004,2025-06-04 23:41:00,60.7,23.8,22.3
