sensor_id,time,humidity,sv,temperature
S024,2025-06-03 02:43:00,71.3,15.9,23.8
S024,2025-06-03 03:43:00,65.9,15.9,24.1
S024,2025-06-03 04:43:00,63.1,15.8,23.5
S024,2025-06-03 05:43:00,66.3,16.0,24.0
S024,2025-06-03 06:43:00,66.7,16.3,23.2
S024,2025-06-03 07:43:00,66.2,16.2,23.4
S024,2025-06-03 08:43:00,67.5,16.6,24.5
S024,2025-06-03 09:43:00,64.8,16.8,24.4
S024,2025-06-03 10:43:00,64.3,16.8,23.8
S024,2025-06-03 11:43:00,65.1,17.0,23.9
S024,2025-06-03 12:43:00,65.0,17.5,24.0
S024,2025-06-03 13:43:00,70.3,17.8,24.1
S024,2025-06-03 14:43:00,69.0,17.7,24.0
S024,2025-06-03 15:43:00,62.4,17.8,23.1
S024,2025-06-03 16:43:00,61.7,18.0,22.5
S024,2025-06-03 17:43:00,65.2,18.2,23.1
S024,2025-06-03 18:43:00,69.0,18.3,23.5
S024,2025-06-03 19:43:00,66.4,18.8,24.0
S024,2025-06-03 20:43:00,64.8,18.9,23.6
S024,2025-06-03 21:43:00,63.8,18.6,23.7
S024,2025-06-03 22:43:00,66.6,18.8,23.0
S024,2025-06-03 23:43:00,64.7,18.8,23.3
S024,2025-06-04 00:43:00,67.6,18.6,23.3
S024,2025-06-04 01:43:00,60.6,18.5,22.9
S024,2025-06-04 02:43:00,64.6,18.6,22.7
S024,2025-06-04 03:43:00,62.5,18.9,23.0
S024,2025-06-04 04:43:00,64.2,18.7,23.4
S024,2025-06-04 05:43:00,63.7,18.9,22.6
S024,2025-06-04 06:43:00,64.1,19.4,22.9
S024,2025-06-04 07:43:00,64.8,19.5,23.6
S024,2025-06-04 08:43:00,65.5,19.5,22.6
S024,2025-06-04 09:43:00,66.4,19.8,22.8
S024,2025-06-04 10:43:00,62.4,20.0,22.7
S024,2025-06-04 11:43:00,61.1,20.4,22.6
S024,2025-06-04 12:43:00,59.5,20.4,23.5
S024,2025-06-04 13:43:00,62.7,20.7,22.8
S024,2025-06-04 14:43:00,63.3,20.9,21.8
S024,2025-06-04 15:43:00,58.7,20.9,23.3
S024,2025-06-04 16:43:00,63.5,21.0,22.6
S024,2025-06-04 17:43:00,60.9,21.1,22.2
S024,2025-06-04 18:43:00,58.4,21.0,23.0
S024,2025-06-04 19:43:00,59.0,21.0,21.9
S024,2025-06-04 20:43:00,58.7,21.4,23.1
S024,2025-06-04 21:43:00,58.5,21.7,22.2
S024,2025-06-04 22:43:00,61.3,21.7,22.6
S024,2025-06-04 23:43:00,61.7,21.8,23.6
