sensor_id,time,humidity,sv,temperature
S022,2025-05-30 21:08:00,82.8,7.8,24.1
S022,2025-05-30 22:08:00,83.4,7.8,24.9
S022,2025-05-30 23:08:00,81.0,7.9,24.0
S022,2025-05-31 00:08:00,77.6,8.1,24.8
S022,2025-05-31 01:08:00,80.2,8.2,25.3
S022,2025-05-31 02:08:00,81.1,8.4,25.0
S022,2025-05-31 03:08:00,83.3,8.3,24.5
S022,2025-05-31 04:08:00,79.5,8.5,24.3
S022,2025-05-31 05:08:00,81.5,8.7,23.7
S022,2025-05-31 06:08:00,80.9,8.9,24.7
S022,2025-05-31 07:08:00,80.2,8.9,24.0
S022,2025-05-31 08:08:00,81.8,9.4,24.2
S022,2025-05-31 09:08:00,78.4,9.6,24.0
S022,2025-05-31 10:08:00,78.4,9.5,24.4
S022,2025-05-31 11:08:00,79.4,9.7,24.7
S022,2025-05-31 12:08:00,77.9,9.9,24.8
S022,2025-05-31 13:08:00,80.1,9.9,24.4
S022,2025-05-31 14:08:00,77.4,10.2,25.3
S022,2025-05-31 15:08:00,79.1,10.4,24.7
S022,2025-05-31 16:08:00,78.3,10.0,24.4
S022,2025-05-31 17:08:00,78.8,10.2,24.9
S022,2025-05-31 18:08:00,77.2,10.2,25.8
S022,2025-05-31 19:08:00,77.3,10.4,25.0
S022,2025-05-31 20:08:00,78.0,10.7,24.7
S022,2025-05-31 21:08:00,78.0,10.8,24.1
S022,2025-05-31 22:08:00,77.4,11.3,24.8
S022,2025-05-31 23:08:00,80.7,11.3,25.0
S022,2025-06-01 00:08:00,75.1,11.6,24.7
S022,2025-06-01 01:08:00,76.8,11.8,24.1
S022,2025-06-01 02:08:00,73.6,11.9,24.5
S022,2025-06-01 03:08:00,77.3,12.2,25.7
S022,2025-06-01 04:08:00,74.1,12.1,25.7
S022,2025-06-01 05:08:00,75.6,12.2,24.5
S022,2025-06-01 06:08:00,75.2,12.0,25.3
S022,2025-06-01 07:08:00,76.4,12.1,24.4
S022,2025-06-01 08:08:00,74.5,12.3,25.7
S022,2025-06-01 09:08:00,74.3,12.6,25.1
S022,2025-06-01 10:08:00,78.1,12.9,25.5
S022,2025-06-01 11:08:00,75.7,12.9,24.1
S022,2025-06-01 12:08:00,73.8,12.8,25.3
S022,2025-06-01 13:08:00,74.2,13.0,25.0
S022,2025-06-01 14:08:00,77.8,13.3,25.4
S022,2025-06-01 15:08:00,73.9,13.6,25.5
S022,2025-06-01 16:08:00,72.8,13.9,25.0
S022,2025-06-01 17:08:00,72.6,13.9,24.7
S022,2025-06-01 18:08:00,72.7,13.9,25.4
S022,2025-06-01 19:08:00,72.5,13.9,24.9
S022,2025-06-01 20:08:00,70.9,14.0,24.5
S022,2025-06-01 21:08:00,71.0,14.1,24.5
S022,2025-06-01 22:08:00,71.5,14.2,24.2
S022,2025-06-01 23:08:00,74.1,14.3,24.7
S022,2025-06-02 00:08:00,72.0,14.4,25.5
S022,2025-06-02 01:08:00,72.2,14.3,25.0
S022,2025-06-02 02:08:00,74.9,14.6,24.6
S022,2025-06-02 03:08:00,74.8,14.7,25.3
S022,2025-06-02 04:08:00,71.5,14.8,24.5
S022,2025-06-02 05:08:00,70.6,14.7,24.9
S022,2025-06-02 06:08:00,69.9,14.6,24.7
S022,2025-06-02 07:08:00,72.9,14.9,25.2
S022,2025-06-02 08:08:00,70.9,15.1,24.0
S022,2025-06-02 09:08:00,70.4,14.9,24.3
S022,2025-06-02 10:08:00,69.3,15.2,23.9
S022,2025-06-02 11:08:00,69.2,15.4,24.6
S022,2025-06-02 12:08:00,71.2,15.6,25.3
S022,2025-06-02 13:08:00,67.8,16.0,24.4
S022,2025-06-02 14:08:00,72.2,16.1,24.4
S022,2025-06-02 15:08:00,69.0,15.9,25.1
S022,2025-06-02 16:08:00,69.6,16.1,25.1
S022,2025-06-02 17:08:00,67.0,16.3,24.5
S022,2025-06-02 18:08:00,69.5,16.3,24.9
S022,2025-06-02 19:08:00,68.7,16.5,24.0
S022,2025-06-02 20:08:00,69.1,16.2,25.2
S022,2025-06-02 21:08:00,71.9,16.5,25.5
S022,2025-06-02 22:08:00,69.2,16.5,24.7
S022,2025-06-02 23:08:00,67.0,16.4,23.3
S022,2025-06-03 00:08:00,67.0,16.4,24.1
S022,2025-06-03 01:08:00,69.5,16.6,24.6
S022,2025-06-03 02:08:00,70.7,16.8,24.1
S022,2025-06-03 03:08:00,68.5,16.7,24.9
S022,2025-06-03 04:08:00,69.1,16.7,24.5
S022,2025-06-03 05:08:00,68.8,16.6,23.8
S022,2025-06-03 06:08:00,70.2,16.6,24.1
S022,2025-06-03 07:08:00,63.3,16.9,23.6
S022,2025-06-03 08:08:00,68.3,17.0,23.9
S022,2025-06-03 09:08:00,68.8,17.3,23.7
S022,2025-06-03 10:08:00,64.0,17.7,24.5
S022,2025-06-03 11:08:00,64.7,17.7,25.0
S022,2025-06-03 12:08:00,64.6,17.8,23.2
S022,2025-06-03 13:08:00,64.7,18.3,22.9
S022,2025-06-03 14:08:00,65.0,18.7,23.7
S022,2025-06-03 15:08:00,66.2,18.4,23.0
S022,2025-06-03 16:08:00,67.3,18.6,23.7
S022,2025-06-03 17:08:00,67.6,18.7,24.0
S022,2025-06-03 18:08:00,63.5,19.0,24.3
S022,2025-06-03 19:08:00,63.3,18.9,23.6
S022,2025-06-03 20:08:00,67.5,18.9,23.4
S022,2025-06-03 21:08:00,66.0,18.8,22.5
S022,2025-06-03 22:08:00,64.7,18.8,23.4
S022,2025-06-03 23:08:00,65.3,19.1,23.4
S022,2025-06-04 00:08:00,64.1,18.9,23.6
S022,2025-06-04 01:08:00,65.0,18.9,22.9
S022,2025-06-04 02:08:00,63.1,18.7,23.0
S022,2025-06-04 03:08:00,64.1,19.0,22.4
S022,2025-06-04 04:08:00,60.4,19.3,22.0
S022,2025-06-04 05:08:00,61.9,19.4,22.5
S022,2025-06-04 06:08:00,61.7,19.4,22.2
S022,2025-06-04 07:08:00,62.1,19.6,23.1
S022,2025-06-04 08:08:00,60.8,20.0,22.6
S022,2025-06-04 09:08:00,61.4,20.2,22.6
S022,2025-06-04 10:08:00,59.3,20.1,22.3
S022,2025-06-04 11:08:00,63.3,19.9,21.1
S022,2025-06-04 12:08:00,61.8,19.8,23.4
S022,2025-06-04 13:08:00,58.4,19.9,22.1
S022,2025-06-04 14:08:00,59.9,19.9,22.4
S022,2025-06-04 15:08:00,62.1,20.0,21.8
S022,2025-06-04 16:08:00,60.2,20.0,22.9
S022,2025-06-04 17:08:00,59.7,19.9,22.5
S022,2025-06-04 18:08:00,60.7,19.7,21.9
S022,2025-06-04 19:08:00,61.4,20.2,22.1
S022,2025-06-04 20:08:00,57.7,20.4,23.1
S022,2025-06-04 21:08:00,61.5,20.9,22.1
S022,2025-06-04 22:08:00,58.6,21.1,22.0
S022,2025-06-04 23:08:00,60.0,21.1,21.6
