sensor_id,time,humidity,sv,temperature
S012,2025-06-02 15:50:00,68.3,16.5,25.3
S012,2025-06-02 16:50:00,72.6,16.6,24.8
S012,2025-06-02 17:50:00,73.8,16.7,24.3
S012,2025-06-02 18:50:00,71.1,16.6,24.8
S012,2025-06-02 19:50:00,70.5,16.5,24.4
S012,2025-06-02 20:50:00,66.9,16.5,24.2
S012,2025-06-02 21:50:00,71.1,16.8,25.0
S012,2025-06-02 22:50:00,66.8,17.0,24.2
S012,2025-06-02 23:50:00,69.4,17.0,24.9
S012,2025-06-03 00:50:00,69.4,17.2,24.0
S012,2025-06-03 01:50:00,61.7,17.2,25.3
S012,2025-06-03 02:50:00,68.9,17.4,23.5
S012,2025-06-03 03:50:00,73.1,17.5,23.8
S012,2025-06-03 04:50:00,63.5,17.7,24.1
S012,2025-06-03 05:50:00,67.4,17.9,23.2
S012,2025-06-03 06:50:00,63.5,18.0,22.8
S012,2025-06-03 07:50:00,65.4,18.4,23.1
S012,2025-06-03 08:50:00,63.1,18.6,23.9
S012,2025-06-03 09:50:00,67.1,18.6,23.9
S012,2025-06-03 10:50:00,68.2,18.7,24.1
S012,2025-06-03 11:50:00,67.3,19.1,23.8
S012,2025-06-03 12:50:00,64.4,19.2,24.0
S012,2025-06-03 13:50:00,64.9,19.2,23.6
S012,2025-06-03 14:50:00,66.5,19.2,24.1
S012,2025-06-03 15:50:00,64.0,19.4,24.0
S012,2025-06-03 16:50:00,62.9,19.3,23.5
S012,2025-06-03 17:50:00,64.9,19.6,23.9
S012,2025-06-03 18:50:00,63.3,19.5,23.5
S012,2025-06-03 19:50:00,65.9,19.9,22.8
S012,2025-06-03 20:50:00,67.4,20.0,24.0
S012,2025-06-03 21:50:00,69.9,19.9,23.0
S012,2025-06-03 22:50:00,65.2,20.0,23.8
S012,2025-06-03 23:50:00,65.6,19.9,23.5
S012,2025-06-04 00:50:00,62.9,20.0,23.3
S012,2025-06-04 01:50:00,62.9,20.0,22.3
S012,2025-06-04 02:50:00,66.3,20.3,24.0
S012,2025-06-04 03:50:00,63.0,20.4,23.0
S012,2025-06-04 04:50:00,63.6,20.3,23.4
S012,2025-06-04 05:50:00,65.7,20.3,23.0
S012,2025-06-04 06:50:00,62.5,20.5,22.9
S012,2025-06-04 07:50:00,65.9,20.8,23.0
S012,2025-06-04 08:50:00,63.8,20.9,22.9
S012,2025-06-04 09:50:00,63.4,20.8,22.7
S012,2025-06-04 10:50:00,61.0,21.1,22.7
S012,2025-06-04 11:50:00,63.2,21.4,22.9
S012,2025-06-04 12:50:00,61.1,21.7,22.9
S012,2025-06-04 13:50:00,62.7,21.9,22.6
S012,2025-06-04 14:50:00,61.4,21.9,22.9
S012,2025-06-04 15:50:00,63.4,22.1,22.3
S012,2025-06-04 16:50:00,61.2,22.3,23.6
S012,2025-06-04 17:50:00,65.2,22.3,23.1
S012,2025-06-04 18:50:00,60.3,22.4,22.7
S012,2025-06-04 19:50:00,59.6,22.5,21.3
S012,2025-06-04 20:50:00,61.2,22.7,22.5
S012,2025-06-04 21:50:00,62.5,22.9,22.0
S012,2025-06-04 22:50:00,62.3,22.8,21.6
S012,2025-06-04 23:50:00,60.3,22.7,21.9
