sensor_id,time,humidity,sv,temperature
S032,2025-05-30 13:08:00,87.0,7.6,24.4
S032,2025-05-30 14:08:00,83.0,7.8,23.5
S032,2025-05-30 15:08:00,80.6,8.0,24.7
S032,2025-05-30 16:08:00,84.8,8.1,25.1
S032,2025-05-30 17:08:00,83.9,8.5,24.4
S032,2025-05-30 18:08:00,79.9,8.5,24.9
S032,2025-05-30 19:08:00,82.2,8.7,24.6
S032,2025-05-30 20:08:00,84.8,8.9,24.1
S032,2025-05-30 21:08:00,81.1,8.9,23.9
S032,2025-05-30 22:08:00,85.1,9.2,23.5
S032,2025-05-30 23:08:00,80.1,9.3,24.1
S032,2025-05-31 00:08:00,78.1,9.6,24.2
S032,2025-05-31 01:08:00,81.3,9.5,24.3
S032,2025-05-31 02:08:00,78.1,9.6,24.4
S032,2025-05-31 03:08:00,81.1,9.6,23.3
S032,2025-05-31 04:08:00,80.7,9.5,24.9
S032,2025-05-31 05:08:00,79.0,9.9,25.0
S032,2025-05-31 06:08:00,84.1,10.0,24.7
S032,2025-05-31 07:08:00,80.1,9.9,24.0
S032,2025-05-31 08:08:00,81.7,9.9,24.8
S032,2025-05-31 09:08:00,81.6,10.1,24.6
S032,2025-05-31 10:08:00,83.1,10.1,24.9
S032,2025-05-31 11:08:00,77.0,10.0,25.5
S032,2025-05-31 12:08:00,75.7,10.1,24.6
S032,2025-05-31 13:08:00,82.5,10.2,24.8
S032,2025-05-31 14:08:00,80.0,10.2,24.3
S032,2025-05-31 15:08:00,78.9,10.4,25.2
S032,2025-05-31 16:08:00,78.2,10.5,25.1
S032,2025-05-31 17:08:00,77.7,10.6,24.9
S032,2025-05-31 18:08:00,79.9,10.2,24.3
S032,2025-05-31 19:08:00,75.1,10.3,24.5
S032,2025-05-31 20:08:00,78.7,10.4,24.0
S032,2025-05-31 21:08:00,79.7,10.6,24.5
S032,2025-05-31 22:08:00,78.9,10.5,25.3
S032,2025-05-31 23:08:00,77.1,10.6,25.1
S032,2025-06-01 00:08:00,77.1,10.8,25.0
S032,2025-06-01 01:08:00,79.5,11.2,25.7
S032,2025-06-01 02:08:00,77.9,11.0,25.1
S032,2025-06-01 03:08:00,80.0,11.2,24.7
S032,2025-06-01 04:08:00,72.9,11.5,24.6
S032,2025-06-01 05:08:00,78.0,11.8,24.9
S032,2025-06-01 06:08:00,74.4,12.1,24.8
S032,2025-06-01 07:08:00,75.7,12.1,25.5
S032,2025-06-01 08:08:00,78.4,12.4,25.2
S032,2025-06-01 09:08:00,73.4,12.4,24.8
S032,2025-06-01 10:08:00,79.5,12.5,24.9
S032,2025-06-01 11:08:00,77.3,12.5,25.4
S032,2025-06-01 12:08:00,76.1,12.5,25.5
S032,2025-06-01 13:08:00,72.9,12.3,24.1
S032,2025-06-01 14:08:00,74.2,12.0,24.9
S032,2025-06-01 15:08:00,73.7,12.3,25.0
S032,2025-06-01 16:08:00,71.7,12.1,25.3
S032,2025-06-01 17:08:00,76.2,12.2,25.0
S032,2025-06-01 18:08:00,73.0,12.0,25.2
S032,2025-06-01 19:08:00,73.3,12.0,24.9
S032,2025-06-01 20:08:00,73.2,12.2,24.6
S032,2025-06-01 21:08:00,72.9,12.3,25.3
S032,2025-06-01 22:08:00,74.2,12.4,25.4
S032,2025-06-01 23:08:00,71.7,12.8,25.3
S032,2025-06-02 00:08:00,74.8,12.8,25.3
S032,2025-06-02 01:08:00,71.4,13.1,24.4
S032,2025-06-02 02:08:00,72.3,13.0,24.6
S032,2025-06-02 03:08:00,69.6,12.9,25.4
S032,2025-06-02 04:08:00,74.2,13.0,25.0
S032,2025-06-02 05:08:00,74.5,13.1,24.9
S032,2025-06-02 06:08:00,73.1,13.0,24.7
S032,2025-06-02 07:08:00,71.8,13.0,25.4
S032,2025-06-02 08:08:00,71.2,13.4,23.9
S032,2025-06-02 09:08:00,68.0,13.4,24.9
S032,2025-06-02 10:08:00,68.2,13.1,24.7
S032,2025-06-02 11:08:00,72.3,12.9,24.1
S032,2025-06-02 12:08:00,70.2,13.4,25.5
S032,2025-06-02 13:08:00,67.7,13.8,23.3
S032,2025-06-02 14:08:00,67.4,13.8,24.7
S032,2025-06-02 15:08:00,71.3,14.1,24.9
S032,2025-06-02 16:08:00,71.6,14.2,24.1
S032,2025-06-02 17:08:00,66.6,14.6,24.7
S032,2025-06-02 18:08:00,69.8,14.5,24.4
S032,2025-06-02 19:08:00,70.1,14.4,25.0
S032,2025-06-02 20:08:00,68.0,14.7,26.2
S032,2025-06-02 21:08:00,71.5,14.5,24.6
S032,2025-06-02 22:08:00,68.1,14.6,24.7
S032,2025-06-02 23:08:00,65.2,14.7,23.9
S032,2025-06-03 00:08:00,68.1,15.0,24.5
S032,2025-06-03 01:08:00,71.0,15.1,24.1
S032,2025-06-03 02:08:00,67.4,15.2,24.7
S032,2025-06-03 03:08:00,65.8,15.2,23.5
S032,2025-06-03 04:08:00,69.0,15.1,23.7
S032,2025-06-03 05:08:00,68.1,15.2,24.8
S032,2025-06-03 06:08:00,67.4,15.5,24.2
S032,2025-06-03 07:08:00,68.1,15.6,24.7
S032,2025-06-03 08:08:00,65.6,15.9,24.2
S032,2025-06-03 09:08:00,65.6,16.2,24.3
S032,2025-06-03 10:08:00,68.1,16.4,23.8
S032,2025-06-03 11:08:00,64.5,16.4,23.8
S032,2025-06-03 12:08:00,69.5,16.4,24.4
S032,2025-06-03 13:08:00,68.6,16.9,23.8
S032,2025-06-03 14:08:00,63.6,17.1,24.4
S032,2025-06-03 15:08:00,68.7,17.2,23.7
S032,2025-06-03 16:08:00,65.9,17.6,23.1
S032,2025-06-03 17:08:00,68.2,17.8,23.0
S032,2025-06-03 18:08:00,65.5,17.7,23.5
S032,2025-06-03 19:08:00,64.7,17.7,24.0
S032,2025-06-03 20:08:00,64.3,17.9,23.2
S032,2025-06-03 21:08:00,59.8,18.3,23.8
S032,2025-06-03 22:08:00,66.3,18.9,23.5
S032,2025-06-03 23:08:00,62.9,19.0,23.7
S032,2025-06-04 00:08:00,66.1,19.2,23.2
S032,2025-06-04 01:08:00,67.3,19.2,23.3
S032,2025-06-04 02:08:00,62.6,19.1,23.7
S032,2025-06-04 03:08:00,62.3,18.9,23.1
S032,2025-06-04 04:08:00,65.4,19.1,22.8
S032,2025-06-04 05:08:00,62.3,19.4,22.1
S032,2025-06-04 06:08:00,65.7,19.7,23.3
S032,2025-06-04 07:08:00,61.5,19.8,22.6
S032,2025-06-04 08:08:00,65.6,20.1,22.6
S032,2025-06-04 09:08:00,61.9,20.8,22.3
S032,2025-06-04 10:08:00,63.0,20.8,22.7
S032,2025-06-04 11:08:00,64.1,20.4,23.8
S032,2025-06-04 12:08:00,63.0,20.5,22.8
S032,2025-06-04 13:08:00,63.9,20.9,22.3
S032,2025-06-04 14:08:00,58.7,20.7,22.3
S032,2025-06-04 15:08:00,60.6,20.9,21.8
S032,2025-06-04 16:08:00,61.4,21.0,21.9
S032,2025-06-04 17:08:00,59.5,21.1,21.7
S032,2025-06-04 18:08:00,62.8,21.0,22.5
S032,2025-06-04 19:08:00,59.7,20.9,22.5
S032,2025-06-04 20:08:00,59.0,20.8,22.3
S032,2025-06-04 21:08:00,62.2,21.1,22.4
S032,2025-06-04 22:08:00,58.1,21.0,21.7
S032,2025-06-04 23:08:00,58.0,21.2,21.5
