sensor_id,time,humidity,sv,temperature
S026,2025-05-31 02:15:00,82.9,10.1,24.0
S026,2025-05-31 03:15:00,79.5,9.9,24.3
S026,2025-05-31 04:15:00,80.3,10.0,24.3
S026,2025-05-31 05:15:00,83.2,10.2,24.2
S026,2025-05-31 06:15:00,81.3,10.0,24.6
S026,2025-05-31 07:15:00,78.0,9.9,24.4
S026,2025-05-31 08:15:00,77.9,10.0,24.8
S026,2025-05-31 09:15:00,78.6,9.9,23.8
S026,2025-05-31 10:15:00,80.4,9.9,24.6
S026,2025-05-31 11:15:00,80.1,9.9,24.7
S026,2025-05-31 12:15:00,77.5,10.1,24.5
S026,2025-05-31 13:15:00,76.7,10.1,24.6
S026,2025-05-31 14:15:00,79.4,10.5,24.0
S026,2025-05-31 15:15:00,78.3,10.4,24.9
S026,2025-05-31 16:15:00,82.8,10.2,25.1
S026,2025-05-31 17:15:00,78.4,10.7,25.1
S026,2025-05-31 18:15:00,81.8,10.7,25.4
S026,2025-05-31 19:15:00,75.6,10.5,25.0
S026,2025-05-31 20:15:00,74.6,10.3,25.1
S026,2025-05-31 21:15:00,75.4,10.6,25.0
S026,2025-05-31 22:15:00,79.8,10.6,25.2
S026,2025-05-31 23:15:00,80.8,10.7,24.1
S026,2025-06-01 00:15:00,75.5,10.7,24.5
S026,2025-06-01 01:15:00,76.0,11.0,25.7
S026,2025-06-01 02:15:00,74.4,11.1,23.7
S026,2025-06-01 03:15:00,72.9,11.7,24.9
S026,2025-06-01 04:15:00,77.8,11.8,25.6
S026,2025-06-01 05:15:00,76.6,12.1,24.9
S026,2025-06-01 06:15:00,76.0,12.4,24.8
S026,2025-06-01 07:15:00,73.0,12.4,25.1
S026,2025-06-01 08:15:00,78.9,12.4,24.8
S026,2025-06-01 09:15:00,74.4,12.6,25.0
S026,2025-06-01 10:15:00,76.3,12.8,24.7
S026,2025-06-01 11:15:00,72.2,12.8,25.6
S026,2025-06-01 12:15:00,74.5,12.9,25.7
S026,2025-06-01 13:15:00,75.3,13.3,24.9
S026,2025-06-01 14:15:00,75.2,13.8,24.3
S026,2025-06-01 15:15:00,74.7,14.0,24.7
S026,2025-06-01 16:15:00,75.2,14.5,24.9
S026,2025-06-01 17:15:00,71.8,14.5,25.2
S026,2025-06-01 18:15:00,74.2,14.7,24.5
S026,2025-06-01 19:15:00,73.9,15.1,24.6
S026,2025-06-01 20:15:00,73.9,15.0,25.2
S026,2025-06-01 21:15:00,73.4,15.0,25.4
S026,2025-06-01 22:15:00,70.6,15.5,24.6
S026,2025-06-01 23:15:00,70.3,15.4,24.3
S026,2025-06-02 00:15:00,68.3,15.2,26.6
S026,2025-06-02 01:15:00,74.2,15.6,25.3
S026,2025-06-02 02:15:00,74.1,16.0,24.8
S026,2025-06-02 03:15:00,73.9,16.1,25.3
S026,2025-06-02 04:15:00,72.6,16.2,24.8
S026,2025-06-02 05:15:00,67.6,16.2,25.3
S026,2025-06-02 06:15:00,69.6,16.4,24.9
S026,2025-06-02 07:15:00,71.8,16.8,24.9
S026,2025-06-02 08:15:00,71.6,17.0,24.7
S026,2025-06-02 09:15:00,70.7,17.5,24.0
S026,2025-06-02 10:15:00,71.7,17.4,25.7
S026,2025-06-02 11:15:00,70.8,17.5,24.3
S026,2025-06-02 12:15:00,70.8,17.5,24.0
S026,2025-06-02 13:15:00,69.1,17.4,24.6
S026,2025-06-02 14:15:00,72.2,17.5,24.2
S026,2025-06-02 15:15:00,69.2,17.7,24.6
S026,2025-06-02 16:15:00,67.2,17.9,24.9
S026,2025-06-02 17:15:00,68.2,18.4,25.1
S026,2025-06-02 18:15:00,68.8,18.6,24.9
S026,2025-06-02 19:15:00,71.3,18.9,24.4
S026,2025-06-02 20:15:00,69.1,19.1,24.5
S026,2025-06-02 21:15:00,68.6,19.5,24.7
S026,2025-06-02 22:15:00,66.3,20.1,23.5
S026,2025-06-02 23:15:00,70.2,20.3,24.7
S026,2025-06-03 00:15:00,67.1,20.2,23.6
S026,2025-06-03 01:15:00,68.1,20.2,25.3
S026,2025-06-03 02:15:00,71.0,20.3,24.1
S026,2025-06-03 03:15:00,68.9,20.5,24.1
S026,2025-06-03 04:15:00,64.5,20.8,23.8
S026,2025-06-03 05:15:00,64.0,20.9,23.8
S026,2025-06-03 06:15:00,67.2,21.0,25.3
S026,2025-06-03 07:15:00,64.8,21.0,24.6
S026,2025-06-03 08:15:00,68.3,21.2,23.3
S026,2025-06-03 09:15:00,66.9,21.7,24.8
S026,2025-06-03 10:15:00,67.0,22.0,24.6
S026,2025-06-03 11:15:00,65.1,22.2,23.8
S026,2025-06-03 12:15:00,69.8,22.5,24.0
S026,2025-06-03 13:15:00,71.8,22.5,23.8
S026,2025-06-03 14:15:00,65.4,22.5,24.8
S026,2025-06-03 15:15:00,66.5,22.5,23.3
S026,2025-06-03 16:15:00,65.8,22.5,23.8
S026,2025-06-03 17:15:00,64.9,22.6,23.4
S026,2025-06-03 18:15:00,63.5,22.9,22.9
S026,2025-06-03 19:15:00,62.9,22.9,24.6
S026,2025-06-03 20:15:00,62.6,22.8,22.9
S026,2025-06-03 21:15:00,65.5,23.3,23.6
S026,2025-06-03 22:15:00,63.5,23.3,22.5
S026,2025-06-03 23:15:00,59.2,23.5,23.2
S026,2025-06-04 00:15:00,65.0,23.7,23.5
S026,2025-06-04 01:15:00,63.9,23.5,22.8
S026,2025-06-04 02:15:00,66.5,23.9,23.5
S026,2025-06-04 03:15:00,64.3,24.1,23.0
S026,2025-06-04 04:15:00,60.5,24.5,23.7
S026,2025-06-04 05:15:00,58.8,24.5,23.7
S026,2025-06-04 06:15:00,61.6,24.6,22.7
S026,2025-06-04 07:15:00,61.6,24.7,23.0
S026,2025-06-04 08:15:00,64.6,24.9,23.0
S026,2025-06-04 09:15:00,62.5,24.7,23.1
S026,2025-06-04 10:15:00,64.6,24.8,22.8
S026,2025-06-04 11:15:00,59.5,24.6,22.8
S026,2025-06-04 12:15:00,63.9,24.8,22.5
S026,2025-06-04 13:15:00,63.2,24.5,22.7
S026,2025-06-04 14:15:00,57.6,24.2,23.2
S026,2025-06-04 15:15:00,64.1,24.4,22.8
S026,2025-06-04 16:15:00,61.4,24.4,22.8
S026,2025-06-04 17:15:00,61.9,24.3,22.8
S026,2025-06-04 18:15:00,59.2,24.7,22.3
S026,2025-06-04 19:15:00,63.3,24.9,22.4
S026,2025-06-04 20:15:00,58.2,25.0,21.7
S026,2025-06-04 21:15:00,62.0,25.0,22.8
S026,2025-06-04 22:15:00,61.8,25.0,20.7
S026,2025-06-04 23:15:00,58.1,25.0,22.0
