sensor_id,time,humidity,sv,temperature
S005,2025-05-31 10:29:00,80.8,11.9,24.1
S005,2025-05-31 11:29:00,79.0,11.9,24.7
S005,2025-05-31 12:29:00,80.5,11.9,24.3
S005,2025-05-31 13:29:00,76.5,11.6,25.2
S005,2025-05-31 14:29:00,77.5,11.5,23.8
S005,2025-05-31 15:29:00,76.5,11.6,24.8
S005,2025-05-31 16:29:00,79.4,12.0,25.0
S005,2025-05-31 17:29:00,79.8,12.0,24.3
S005,2025-05-31 18:29:00,77.8,11.9,24.5
S005,2025-05-31 19:29:00,76.2,12.4,24.9
S005,2025-05-31 20:29:00,77.7,12.3,25.3
S005,2025-05-31 21:29:00,76.6,12.0,24.4
S005,2025-05-31 22:29:00,75.8,12.0,24.5
S005,2025-05-31 23:29:00,77.9,11.9,25.5
S005,2025-06-01 00:29:00,75.5,11.7,24.8
S005,2025-06-01 01:29:00,73.8,11.8,24.5
S005,2025-06-01 02:29:00,74.0,12.0,25.3
S005,2025-06-01 03:29:00,73.3,11.9,24.7
S005,2025-06-01 04:29:00,76.8,12.0,25.5
S005,2025-06-01 05:29:00,76.5,12.2,24.6
S005,2025-06-01 06:29:00,76.2,12.3,24.9
S005,2025-06-01 07:29:00,77.0,12.4,25.5
S005,2025-06-01 08:29:00,78.0,12.5,24.9
S005,2025-06-01 09:29:00,74.3,12.5,25.4
S005,2025-06-01 10:29:00,76.1,12.9,25.0
S005,2025-06-01 11:29:00,71.9,13.2,26.0
S005,2025-06-01 12:29:00,77.7,13.6,25.8
S005,2025-06-01 13:29:00,72.2,13.9,24.3
S005,2025-06-01 14:29:00,73.1,13.7,25.3
S005,2025-06-01 15:29:00,73.2,13.9,24.6
S005,2025-06-01 16:29:00,71.1,14.2,25.1
S005,2025-06-01 17:29:00,74.1,14.0,25.0
S005,2025-06-01 18:29:00,74.3,14.0,24.5
S005,2025-06-01 19:29:00,73.3,14.2,25.5
S005,2025-06-01 20:29:00,70.4,14.6,25.1
S005,2025-06-01 21:29:00,77.3,14.9,24.8
S005,2025-06-01 22:29:00,74.2,14.8,24.7
S005,2025-06-01 23:29:00,78.2,15.2,25.0
S005,2025-06-02 00:29:00,71.1,15.3,25.1
S005,2025-06-02 01:29:00,74.5,15.4,24.8
S005,2025-06-02 02:29:00,74.0,15.4,23.5
S005,2025-06-02 03:29:00,71.6,15.2,24.9
S005,2025-06-02 04:29:00,74.9,15.3,24.1
S005,2025-06-02 05:29:00,71.0,15.5,24.7
S005,2025-06-02 06:29:00,71.0,15.5,24.1
S005,2025-06-02 07:29:00,64.6,15.7,24.1
S005,2025-06-02 08:29:00,72.1,15.6,25.4
S005,2025-06-02 09:29:00,68.5,15.7,24.6
S005,2025-06-02 10:29:00,69.9,15.8,24.6
S005,2025-06-02 11:29:00,68.7,16.0,25.0
S005,2025-06-02 12:29:00,69.9,15.7,24.5
S005,2025-06-02 13:29:00,71.3,15.8,25.7
S005,2025-06-02 14:29:00,70.3,16.2,24.5
S005,2025-06-02 15:29:00,71.5,16.2,24.8
S005,2025-06-02 16:29:00,72.4,16.3,25.1
S005,2025-06-02 17:29:00,69.0,16.4,25.4
S005,2025-06-02 18:29:00,68.6,16.8,24.2
S005,2025-06-02 19:29:00,71.3,17.2,24.3
S005,2025-06-02 20:29:00,71.2,17.4,25.1
S005,2025-06-02 21:29:00,70.5,17.3,24.9
S005,2025-06-02 22:29:00,66.9,17.5,25.0
S005,2025-06-02 23:29:00,69.5,17.7,23.7
S005,2025-06-03 00:29:00,68.7,17.7,25.1
S005,2025-06-03 01:29:00,70.4,17.6,23.9
S005,2025-06-03 02:29:00,66.9,18.0,24.4
S005,2025-06-03 03:29:00,64.6,18.1,24.2
S005,2025-06-03 04:29:00,69.1,18.5,23.8
S005,2025-06-03 05:29:00,62.4,18.8,23.5
S005,2025-06-03 06:29:00,65.9,19.0,23.2
S005,2025-06-03 07:29:00,65.1,19.2,24.1
S005,2025-06-03 08:29:00,64.9,19.0,23.3
S005,2025-06-03 09:29:00,65.3,19.1,23.4
S005,2025-06-03 10:29:00,69.1,19.5,23.8
S005,2025-06-03 11:29:00,68.1,19.7,22.6
S005,2025-06-03 12:29:00,65.8,19.9,24.3
S005,2025-06-03 13:29:00,68.4,20.3,22.6
S005,2025-06-03 14:29:00,63.8,20.4,23.7
S005,2025-06-03 15:29:00,63.4,20.4,23.7
S005,2025-06-03 16:29:00,67.3,20.5,24.0
S005,2025-06-03 17:29:00,66.5,20.7,23.6
S005,2025-06-03 18:29:00,64.3,20.5,24.6
S005,2025-06-03 19:29:00,62.8,20.7,23.7
S005,2025-06-03 20:29:00,67.8,20.9,24.0
S005,2025-06-03 21:29:00,61.2,21.0,23.1
S005,2025-06-03 22:29:00,63.3,21.3,23.5
S005,2025-06-03 23:29:00,64.8,21.5,24.1
S005,2025-06-04 00:29:00,67.7,22.0,23.2
S005,2025-06-04 01:29:00,64.7,22.0,23.3
S005,2025-06-04 02:29:00,64.7,22.3,23.7
S005,2025-06-04 03:29:00,62.5,22.2,22.8
S005,2025-06-04 04:29:00,64.6,21.9,22.0
S005,2025-06-04 05:29:00,63.4,21.6,23.2
S005,2025-06-04 06:29:00,59.9,21.8,23.5
S005,2025-06-04 07:29:00,64.5,22.0,22.3
S005,2025-06-04 08:29:00,64.6,22.0,23.2
S005,2025-06-04 09:29:00,64.1,21.7,23.2
S005,2025-06-04 10:29:00,62.4,21.7,21.6
S005,2025-06-04 11:29:00,60.2,21.8,22.3
S005,2025-06-04 12:29:00,57.4,22.0,22.5
S005,2025-06-04 13:29:00,62.1,22.1,22.5
S005,2025-06-04 14:29:00,63.8,22.3,22.2
S005,2025-06-04 15:29:00,63.4,22.3,22.1
S005,2025-06-04 16:29:00,62.9,22.8,23.3
S005,2025-06-04 17:29:00,60.9,22.7,22.3
S005,2025-06-04 18:29:00,63.1,22.6,22.0
S005,2025-06-04 19:29:00,62.6,22.6,22.3
S005,2025-06-04 20:29:00,59.7,22.8,22.5
S005,2025-06-04 21:29:00,61.7,22.7,22.2
S005,2025-06-04 22:29:00,59.1,22.9,22.0
S005,2025-06-04 23:29:00,61.1,23.0,21.7
