sensor_id,time,humidity,sv,temperature
S023,2025-06-01 17:14:00,75.5,12.5,25.0
S023,2025-06-01 18:14:00,74.4,12.7,25.1
S023,2025-06-01 19:14:00,76.3,13.3,25.0
S023,2025-06-01 20:14:00,73.9,13.4,24.6
S023,2025-06-01 21:14:00,73.4,13.5,23.9
S023,2025-06-01 22:14:00,74.5,13.5,25.3
S023,2025-06-01 23:14:00,70.4,13.7,25.3
S023,2025-06-02 00:14:00,74.0,13.7,24.9
S023,2025-06-02 01:14:00,72.0,14.0,24.4
S023,2025-06-02 02:14:00,69.7,14.4,25.8
S023,2025-06-02 03:14:00,73.1,14.7,24.7
S023,2025-06-02 04:14:00,71.1,14.7,25.0
S023,2025-06-02 05:14:00,68.6,14.6,24.5
S023,2025-06-02 06:14:00,69.9,14.6,24.2
S023,2025-06-02 07:14:00,74.9,14.7,25.1
S023,2025-06-02 08:14:00,70.2,14.5,24.0
S023,2025-06-02 09:14:00,71.8,14.9,24.9
S023,2025-06-02 10:14:00,68.8,15.1,24.9
S023,2025-06-02 11:14:00,75.0,15.0,24.2
S023,2025-06-02 12:14:00,70.7,14.7,24.1
S023,2025-06-02 13:14:00,69.1,14.9,24.3
S023,2025-06-02 14:14:00,72.0,14.7,24.3
S023,2025-06-02 15:14:00,74.2,14.8,23.9
S023,2025-06-02 16:14:00,69.1,14.9,24.0
S023,2025-06-02 17:14:00,68.3,15.1,24.6
S023,2025-06-02 18:14:00,74.1,15.4,25.5
S023,2025-06-02 19:14:00,69.1,15.3,25.0
S023,2025-06-02 20:14:00,68.7,15.6,24.6
S023,2025-06-02 21:14:00,64.7,15.6,25.0
S023,2025-06-02 22:14:00,68.7,15.7,25.0
S023,2025-06-02 23:14:00,65.9,15.8,24.2
S023,2025-06-03 00:14:00,67.3,16.4,24.5
S023,2025-06-03 01:14:00,64.2,16.5,24.8
S023,2025-06-03 02:14:00,70.6,16.2,24.8
S023,2025-06-03 03:14:00,65.0,16.2,24.8
S023,2025-06-03 04:14:00,63.8,16.4,23.7
S023,2025-06-03 05:14:00,65.7,16.5,24.7
S023,2025-06-03 06:14:00,69.9,16.6,25.1
S023,2025-06-03 07:14:00,66.3,16.6,24.8
S023,2025-06-03 08:14:00,66.4,16.1,23.5
S023,2025-06-03 09:14:00,67.8,16.1,23.3
S023,2025-06-03 10:14:00,66.3,16.2,24.2
S023,2025-06-03 11:14:00,68.9,15.9,24.7
S023,2025-06-03 12:14:00,65.8,15.8,24.0
S023,2025-06-03 13:14:00,65.7,15.8,23.7
S023,2025-06-03 14:14:00,70.5,15.8,23.7
S023,2025-06-03 15:14:00,65.9,16.0,24.2
S023,2025-06-03 16:14:00,66.0,16.1,23.5
S023,2025-06-03 17:14:00,65.0,16.2,23.9
S023,2025-06-03 18:14:00,60.4,16.2,23.5
S023,2025-06-03 19:14:00,66.8,16.3,23.1
S023,2025-06-03 20:14:00,68.2,16.7,23.0
S023,2025-06-03 21:14:00,67.2,16.9,23.7
S023,2025-06-03 22:14:00,63.4,16.9,22.0
S023,2025-06-03 23:14:00,64.0,16.9,23.6
S023,2025-06-04 00:14:00,64.8,17.0,23.2
S023,2025-06-04 01:14:00,64.6,17.0,23.7
S023,2025-06-04 02:14:00,65.1,17.2,23.5
S023,2025-06-04 03:14:00,64.0,17.0,23.2
S023,2025-06-04 04:14:00,62.7,17.0,22.6
S023,2025-06-04 05:14:00,63.5,17.2,22.5
S023,2025-06-04 06:14:00,65.1,17.4,22.7
S023,2025-06-04 07:14:00,68.7,17.4,23.4
S023,2025-06-04 08:14:00,61.7,17.4,23.8
S023,2025-06-04 09:14:00,63.0,17.3,23.0
S023,2025-06-04 10:14:00,61.6,17.5,22.5
S023,2025-06-04 11:14:00,62.8,17.7,22.5
S023,2025-06-04 12:14:00,63.9,17.5,22.4
S023,2025-06-04 13:14:00,61.4,17.7,23.1
S023,2025-06-04 14:14:00,57.5,17.7,22.3
S023,2025-06-04 15:14:00,63.5,17.7,22.5
S023,2025-06-04 16:14:00,61.5,18.2,23.1
S023,2025-06-04 17:14:00,60.4,18.6,22.1
S023,2025-06-04 18:14:00,59.8,18.4,22.6
S023,2025-06-04 19:14:00,61.3,18.3,22.7
S023,2025-06-04 20:14:00,59.1,18.2,22.3
S023,2025-06-04 21:14:00,59.2,18.6,23.1
S023,2025-06-04 22:14:00,57.7,18.6,22.9
S023,2025-06-04 23:14:00,58.6,18.4,22.2
