sensor_id,time,humidity,sv,temperature
S007,2025-06-01 04:58:00,73.8,13.3,25.8
S007,2025-06-01 05:58:00,76.5,13.3,25.0
S007,2025-06-01 06:58:00,78.0,13.5,25.1
S007,2025-06-01 07:58:00,73.3,13.1,25.3
S007,2025-06-01 08:58:00,76.0,13.4,24.4
S007,2025-06-01 09:58:00,77.3,13.5,25.8
S007,2025-06-01 10:58:00,75.3,13.5,25.1
S007,2025-06-01 11:58:00,80.8,14.1,25.8
S007,2025-06-01 12:58:00,71.6,14.0,24.6
S007,2025-06-01 13:58:00,76.8,14.0,25.9
S007,2025-06-01 14:58:00,74.2,14.5,25.4
S007,2025-06-01 15:58:00,75.9,14.5,25.3
S007,2025-06-01 16:58:00,75.1,14.5,25.1
S007,2025-06-01 17:58:00,72.5,14.5,24.9
S007,2025-06-01 18:58:00,74.3,14.8,25.6
S007,2025-06-01 19:58:00,69.9,14.9,25.0
S007,2025-06-01 20:58:00,74.7,14.8,24.0
S007,2025-06-01 21:58:00,73.9,14.8,24.4
S007,2025-06-01 22:58:00,74.4,14.8,24.9
S007,2025-06-01 23:58:00,75.1,14.8,25.1
S007,2025-06-02 00:58:00,73.5,15.0,24.9
S007,2025-06-02 01:58:00,72.9,15.2,25.5
S007,2025-06-02 02:58:00,70.6,15.0,23.9
S007,2025-06-02 03:58:00,70.8,15.3,25.0
S007,2025-06-02 04:58:00,74.4,15.4,24.0
S007,2025-06-02 05:58:00,74.7,15.8,25.2
S007,2025-06-02 06:58:00,71.2,16.0,24.8
S007,2025-06-02 07:58:00,71.6,16.3,25.0
S007,2025-06-02 08:58:00,69.5,16.5,24.4
S007,2025-06-02 09:58:00,73.5,16.9,25.4
S007,2025-06-02 10:58:00,72.3,17.1,25.3
S007,2025-06-02 11:58:00,74.7,17.2,25.0
S007,2025-06-02 12:58:00,68.8,17.7,24.6
S007,2025-06-02 13:58:00,69.7,18.0,25.0
S007,2025-06-02 14:58:00,70.7,18.2,24.3
S007,2025-06-02 15:58:00,71.4,18.0,25.1
S007,2025-06-02 16:58:00,69.4,17.9,25.4
S007,2025-06-02 17:58:00,68.0,18.0,25.1
S007,2025-06-02 18:58:00,71.3,18.2,24.2
S007,2025-06-02 19:58:00,70.8,18.2,24.7
S007,2025-06-02 20:58:00,67.3,18.3,23.8
S007,2025-06-02 21:58:00,71.7,18.7,24.7
S007,2025-06-02 22:58:00,71.1,18.9,24.6
S007,2025-06-02 23:58:00,68.9,18.8,23.4
S007,2025-06-03 00:58:00,68.6,18.9,23.8
S007,2025-06-03 01:58:00,69.4,18.8,24.2
S007,2025-06-03 02:58:00,66.4,18.8,24.1
S007,2025-06-03 03:58:00,68.0,18.9,23.6
S007,2025-06-03 04:58:00,63.4,18.9,24.4
S007,2025-06-03 05:58:00,69.3,18.7,24.3
S007,2025-06-03 06:58:00,64.2,18.8,24.0
S007,2025-06-03 07:58:00,70.2,18.8,23.7
S007,2025-06-03 08:58:00,66.3,18.3,24.6
S007,2025-06-03 09:58:00,66.4,18.8,24.8
S007,2025-06-03 10:58:00,65.4,19.1,23.7
S007,2025-06-03 11:58:00,65.9,19.1,23.6
S007,2025-06-03 12:58:00,69.1,19.3,24.1
S007,2025-06-03 13:58:00,61.1,19.1,23.6
S007,2025-06-03 14:58:00,68.5,19.6,23.7
S007,2025-06-03 15:58:00,66.4,20.0,24.1
S007,2025-06-03 16:58:00,63.2,20.2,22.7
S007,2025-06-03 17:58:00,63.2,20.5,24.3
S007,2025-06-03 18:58:00,68.6,20.6,23.6
S007,2025-06-03 19:58:00,63.1,20.4,23.3
S007,2025-06-03 20:58:00,62.5,20.5,23.5
S007,2025-06-03 21:58:00,66.9,20.6,23.4
S007,2025-06-03 22:58:00,65.2,20.6,22.5
S007,2025-06-03 23:58:00,62.4,20.6,24.1
S007,2025-06-04 00:58:00,64.6,20.7,23.3
S007,2025-06-04 01:58:00,61.9,20.8,23.5
S007,2025-06-04 02:58:00,66.0,20.9,23.7
S007,2025-06-04 03:58:00,65.7,20.8,22.6
S007,2025-06-04 04:58:00,64.5,20.8,23.3
S007,2025-06-04 05:58:00,64.0,20.6,22.9
S007,2025-06-04 06:58:00,66.6,20.9,23.4
S007,2025-06-04 07:58:00,62.9,20.6,21.9
S007,2025-06-04 08:58:00,60.3,20.9,22.8
S007,2025-06-04 09:58:00,63.4,21.3,22.5
S007,2025-06-04 10:58:00,66.5,21.3,23.0
S007,2025-06-04 11:58:00,60.1,20.9,23.0
S007,2025-06-04 12:58:00,61.3,20.9,22.3
S007,2025-06-04 13:58:00,62.6,21.0,22.3
S007,2025-06-04 14:58:00,61.5,20.9,22.5
S007,2025-06-04 15:58:00,59.5,20.9,22.1
S007,2025-06-04 16:58:00,63.5,21.3,22.9
S007,2025-06-04 17:58:00,65.7,21.6,22.2
S007,2025-06-04 18:58:00,61.3,21.5,20.9
S007,2025-06-04 19:58:00,58.9,21.3,22.1
S007,2025-06-04 20:58:00,57.4,21.3,21.7
S007,2025-06-04 21:58:00,60.9,21.3,21.4
S007,2025-06-04 22:58:00,62.4,21.5,21.5
S007,2025-06-04 23:58:00,61.0,21.5,22.1
