sensor_id,time,humidity,sv,temperature
S009,2025-06-01 14:08:00,77.8,14.6,24.8
S009,2025-06-01 15:08:00,75.6,14.7,25.7
S009,2025-06-01 16:08:00,72.7,15.0,24.8
S009,2025-06-01 17:08:00,73.5,15.1,25.0
S009,2025-06-01 18:08:00,69.3,15.2,25.0
S009,2025-06-01 19:08:00,71.8,15.5,24.7
S009,2025-06-01 20:08:00,72.7,15.5,25.0
S009,2025-06-01 21:08:00,74.4,15.5,25.0
S009,2025-06-01 22:08:00,71.6,15.8,25.0
S009,2025-06-01 23:08:00,70.4,16.0,24.5
S009,2025-06-02 00:08:00,69.0,16.0,24.8
S009,2025-06-02 01:08:00,71.4,15.8,25.3
S009,2025-06-02 02:08:00,76.3,16.0,24.8
S009,2025-06-02 03:08:00,72.8,15.8,25.0
S009,2025-06-02 04:08:00,73.9,15.8,25.0
S009,2025-06-02 05:08:00,70.1,16.2,25.1
S009,2025-06-02 06:08:00,68.5,16.4,25.1
S009,2025-06-02 07:08:00,69.1,16.1,24.7
S009,2025-06-02 08:08:00,71.1,16.2,24.3
S009,2025-06-02 09:08:00,67.1,16.3,24.2
S009,2025-06-02 10:08:00,68.9,16.1,25.3
S009,2025-06-02 11:08:00,69.6,16.3,25.1
S009,2025-06-02 12:08:00,68.0,16.3,25.0
S009,2025-06-02 13:08:00,66.2,16.3,25.1
S009,2025-06-02 14:08:00,70.8,16.4,24.6
S009,2025-06-02 15:08:00,70.2,16.4,24.3
S009,2025-06-02 16:08:00,71.4,16.5,24.1
S009,2025-06-02 17:08:00,67.5,16.5,24.0
S009,2025-06-02 18:08:00,71.0,16.5,25.1
S009,2025-06-02 19:08:00,72.4,16.8,24.3
S009,2025-06-02 20:08:00,69.7,17.1,25.0
S009,2025-06-02 21:08:00,67.8,16.9,24.4
S009,2025-06-02 22:08:00,69.1,17.1,24.1
S009,2025-06-02 23:08:00,67.3,17.5,23.8
S009,2025-06-03 00:08:00,66.8,17.9,24.1
S009,2025-06-03 01:08:00,69.6,18.1,25.0
S009,2025-06-03 02:08:00,67.8,18.0,23.7
S009,2025-06-03 03:08:00,70.3,18.2,25.3
S009,2025-06-03 04:08:00,66.8,18.1,23.8
S009,2025-06-03 05:08:00,66.9,18.2,24.5
S009,2025-06-03 06:08:00,66.2,18.4,24.0
S009,2025-06-03 07:08:00,64.9,18.3,23.9
S009,2025-06-03 08:08:00,68.6,18.2,23.4
S009,2025-06-03 09:08:00,71.2,18.4,23.9
S009,2025-06-03 10:08:00,65.9,18.8,23.4
S009,2025-06-03 11:08:00,65.1,19.2,23.1
S009,2025-06-03 12:08:00,64.8,19.4,23.9
S009,2025-06-03 13:08:00,64.7,19.7,23.5
S009,2025-06-03 14:08:00,69.2,19.9,24.6
S009,2025-06-03 15:08:00,64.3,20.1,24.2
S009,2025-06-03 16:08:00,64.4,20.4,24.5
S009,2025-06-03 17:08:00,62.9,20.2,23.3
S009,2025-06-03 18:08:00,65.8,20.4,23.7
S009,2025-06-03 19:08:00,64.9,20.5,22.2
S009,2025-06-03 20:08:00,62.6,20.6,23.4
S009,2025-06-03 21:08:00,62.9,20.6,23.5
S009,2025-06-03 22:08:00,67.6,20.8,23.5
S009,2025-06-03 23:08:00,64.4,20.7,23.3
S009,2025-06-04 00:08:00,64.3,20.7,23.3
S009,2025-06-04 01:08:00,64.2,20.7,21.9
S009,2025-06-04 02:08:00,66.6,21.0,23.3
S009,2025-06-04 03:08:00,61.5,21.1,23.4
S009,2025-06-04 04:08:00,62.6,21.1,23.8
S009,2025-06-04 05:08:00,62.9,21.1,23.2
S009,2025-06-04 06:08:00,59.6,21.2,22.9
S009,2025-06-04 07:08:00,61.0,21.6,23.5
S009,2025-06-04 08:08:00,64.8,21.5,21.7
S009,2025-06-04 09:08:00,64.0,21.7,22.6
S009,2025-06-04 10:08:00,64.2,21.9,22.4
S009,2025-06-04 11:08:00,61.0,21.8,22.7
S009,2025-06-04 12:08:00,61.0,22.2,21.6
S009,2025-06-04 13:08:00,58.2,22.4,23.3
S009,2025-06-04 14:08:00,63.5,22.4,22.4
S009,2025-06-04 15:08:00,63.6,22.2,22.7
S009,2025-06-04 16:08:00,63.4,22.3,22.6
S009,2025-06-04 17:08:00,64.3,22.4,23.0
S009,2025-06-04 18:08:00,61.7,22.3,21.4
S009,2025-06-04 19:08:00,63.8,22.2,22.3
S009,2025-06-04 20:08:00,60.1,22.4,22.8
S009,2025-06-04 21:08:00,56.8,22.2,22.1
S009,2025-06-04 22:08:00,61.9,22.3,21.6
S009,2025-06-04 23:08:00,56.4,22.4,21.8
