sensor_id,time,humidity,sv,temperature
S020,2025-06-03 23:37:00,62.7,20.1,23.6
S020,2025-06-04 00:37:00,64.6,20.1,22.6
S020,2025-06-04 01:37:00,62.3,20.2,23.4
S020,2025-06-04 02:37:00,66.0,20.1,23.5
S020,2025-06-04 03:37:00,66.4,20.3,23.5
S020,2025-06-04 04:37:00,63.3,20.4,23.3
S020,2025-06-04 05:37:00,65.5,20.5,22.4
S020,2025-06-04 06:37:00,62.2,20.5,22.9
S020,2025-06-04 07:37:00,61.4,20.6,23.1
S020,2025-06-04 08:37:00,64.9,20.7,23.6
S020,2025-06-04 09:37:00,65.7,20.7,22.8
S020,2025-06-04 10:37:00,66.3,20.7,23.0
S020,2025-06-04 11:37:00,62.8,21.1,22.3
S020,2025-06-04 12:37:00,63.7,21.1,22.1
S020,2025-06-04 13:37:00,62.4,21.3,22.0
S020,2025-06-04 14:37:00,64.4,21.2,22.3
S020,2025-06-04 15:37:00,62.3,21.2,23.5
S020,2025-06-04 16:37:00,62.9,21.1,22.2
S020,2025-06-04 17:37:00,58.8,21.5,22.6
S020,2025-06-04 18:37:00,60.4,21.9,22.6
S020,2025-06-04 19:37:00,62.3,22.1,21.7
S020,2025-06-04 20:37:00,62.0,22.7,22.0
S020,2025-06-04 21:37:00,62.2,22.9,22.5
S020,2025-06-04 22:37:00,60.4,23.0,22.3
S020,2025-06-04 23:37:00,58.7,23.1,21.1
