sensor_id,time,humidity,sv,temperature
S013,2025-06-01 12:05:00,75.2,10.1,24.5
S013,2025-06-01 13:05:00,76.3,10.3,25.4
S013,2025-06-01 14:05:00,77.2,10.5,24.4
S013,2025-06-01 15:05:00,73.0,10.4,24.4
S013,2025-06-01 16:05:00,75.9,10.2,25.0
S013,2025-06-01 17:05:00,71.9,10.3,25.0
S013,2025-06-01 18:05:00,78.0,10.7,23.6
S013,2025-06-01 19:05:00,72.1,10.8,25.6
S013,2025-06-01 20:05:00,74.9,10.7,23.9
S013,2025-06-01 21:05:00,71.1,10.8,24.9
S013,2025-06-01 22:05:00,72.8,11.3,25.6
S013,2025-06-01 23:05:00,76.0,11.5,26.0
S013,2025-06-02 00:05:00,71.1,11.7,24.7
S013,2025-06-02 01:05:00,77.0,12.0,24.2
S013,2025-06-02 02:05:00,72.4,12.2,25.5
S013,2025-06-02 03:05:00,74.2,12.2,25.3
S013,2025-06-02 04:05:00,72.8,11.9,24.6
S013,2025-06-02 05:05:00,72.8,11.8,24.5
S013,2025-06-02 06:05:00,68.8,11.7,24.5
S013,2025-06-02 07:05:00,70.6,11.9,24.6
S013,2025-06-02 08:05:00,73.7,12.2,25.0
S013,2025-06-02 09:05:00,70.4,12.3,24.5
S013,2025-06-02 10:05:00,71.2,12.2,24.5
S013,2025-06-02 11:05:00,67.7,12.6,25.0
S013,2025-06-02 12:05:00,69.5,12.7,24.0
S013,2025-06-02 13:05:00,72.7,12.9,24.5
S013,2025-06-02 14:05:00,67.7,13.0,23.8
S013,2025-06-02 15:05:00,71.5,13.1,24.7
S013,2025-06-02 16:05:00,70.2,13.3,23.6
S013,2025-06-02 17:05:00,69.2,13.3,25.0
S013,2025-06-02 18:05:00,69.0,13.7,23.9
S013,2025-06-02 19:05:00,68.4,13.4,23.6
S013,2025-06-02 20:05:00,68.4,13.3,24.3
S013,2025-06-02 21:05:00,70.8,13.7,25.3
S013,2025-06-02 22:05:00,67.9,13.9,24.8
S013,2025-06-02 23:05:00,72.2,14.5,23.4
S013,2025-06-03 00:05:00,69.0,14.6,23.7
S013,2025-06-03 01:05:00,67.1,15.1,24.1
S013,2025-06-03 02:05:00,70.0,14.8,25.4
S013,2025-06-03 03:05:00,69.2,14.6,23.8
S013,2025-06-03 04:05:00,64.4,14.9,23.7
S013,2025-06-03 05:05:00,65.5,14.7,24.9
S013,2025-06-03 06:05:00,67.1,14.7,24.2
S013,2025-06-03 07:05:00,64.0,15.1,24.6
S013,2025-06-03 08:05:00,71.2,15.3,23.7
S013,2025-06-03 09:05:00,68.5,15.4,23.9
S013,2025-06-03 10:05:00,66.6,15.4,24.6
S013,2025-06-03 11:05:00,65.8,15.5,23.8
S013,2025-06-03 12:05:00,65.1,15.7,24.4
S013,2025-06-03 13:05:00,62.2,15.7,24.0
S013,2025-06-03 14:05:00,62.5,15.9,23.3
S013,2025-06-03 15:05:00,69.6,16.2,23.7
S013,2025-06-03 16:05:00,68.7,16.2,24.2
S013,2025-06-03 17:05:00,64.2,16.3,24.0
S013,2025-06-03 18:05:00,67.0,16.5,23.6
S013,2025-06-03 19:05:00,66.0,16.8,22.6
S013,2025-06-03 20:05:00,66.1,17.0,22.6
S013,2025-06-03 21:05:00,61.8,16.9,22.7
S013,2025-06-03 22:05:00,60.9,16.9,23.1
S013,2025-06-03 23:05:00,66.7,16.9,23.2
S013,2025-06-04 00:05:00,60.2,16.8,22.6
S013,2025-06-04 01:05:00,63.7,16.6,23.8
S013,2025-06-04 02:05:00,63.0,16.0,22.6
S013,2025-06-04 03:05:00,62.7,16.4,22.5
S013,2025-06-04 04:05:00,64.0,16.2,23.1
S013,2025-06-04 05:05:00,61.9,16.6,23.5
S013,2025-06-04 06:05:00,63.8,16.8,24.0
S013,2025-06-04 07:05:00,63.2,16.8,23.2
S013,2025-06-04 08:05:00,66.9,17.1,23.7
S013,2025-06-04 09:05:00,59.7,17.2,22.2
S013,2025-06-04 10:05:00,62.4,17.1,23.9
S013,2025-06-04 11:05:00,63.0,17.2,21.8
S013,2025-06-04 12:05:00,61.5,17.1,22.4
S013,2025-06-04 13:05:00,59.1,17.4,22.9
S013,2025-06-04 14:05:00,64.1,17.3,21.8
S013,2025-06-04 15:05:00,62.1,17.4,22.0
S013,2025-06-04 16:05:00,58.7,17.5,21.9
S013,2025-06-04 17:05:00,62.0,17.6,22.2
S013,2025-06-04 18:05:00,64.3,18.0,23.0
S013,2025-06-04 19:05:00,60.6,18.1,22.3
S013,2025-06-04 20:05:00,60.5,18.4,22.0
S013,2025-06-04 21:05:00,63.5,18.6,20.7
S013,2025-06-04 22:05:00,58.2,19.0,22.3
S013,2025-06-04 23:05:00,63.5,19.0,22.5
